442.5, 0.140742, -0.0223205, -0.111807, -59596.1, -0.175867, -59596.2, 59596.2, 
444, 0.140718, -0.022317, -0.111786, -59798.1, -0.175977, -59798.2, 59798.2, 
445.5, 0.140693, -0.0223134, -0.111764, -60000.2, -0.176092, -60000.3, 60000.3, 
447, 0.140667, -0.0223098, -0.111742, -60202.3, -0.17621, -60202.4, 60202.4, 
448.5, 0.14064, -0.022306, -0.111719, -60404.3, -0.176331, -60404.4, 60404.4, 
450, 0.140613, -0.0223021, -0.111695, -60606.4, -0.176456, -60606.5, 60606.5, 
451.5, 0.140585, -0.0222982, -0.111671, -60808.4, -0.176585, -60808.6, 60808.6, 
453, 0.140556, -0.0222941, -0.111646, -61010.5, -0.176718, -61010.6, 61010.6, 
454.5, 0.140526, -0.0222899, -0.11162, -61212.6, -0.176855, -61212.7, 61212.7, 
456, 0.140495, -0.0222856, -0.111594, -61414.6, -0.176996, -61414.7, 61414.7, 
457.5, 0.140463, -0.0222811, -0.111567, -61616.7, -0.17714, -61616.8, 61616.8, 
459, 0.140431, -0.0222766, -0.111539, -61818.8, -0.177289, -61818.9, 61818.9, 
460.5, 0.140397, -0.0222719, -0.11151, -62020.8, -0.177442, -62020.9, 62020.9, 
462, 0.140363, -0.0222671, -0.11148, -62222.9, -0.177599, -62223, 62223, 
463.5, 0.140327, -0.0222622, -0.11145, -62424.9, -0.177761, -62425, 62425.1, 
465, 0.140291, -0.0222572, -0.111419, -62627, -0.177926, -62627.1, 62627.1, 
466.5, 0.140254, -0.0222521, -0.111387, -62829.1, -0.178096, -62829.2, 62829.2, 
468, 0.140216, -0.0222468, -0.111354, -63031.1, -0.178271, -63031.2, 63031.2, 
469.5, 0.140177, -0.0222414, -0.11132, -63233.2, -0.17845, -63233.3, 63233.3, 
471, 0.140137, -0.0222359, -0.111286, -63435.2, -0.178633, -63435.4, 63435.4, 
472.5, 0.140096, -0.0222302, -0.11125, -63637.3, -0.178822, -63637.4, 63637.4, 
474, 0.140054, -0.0222244, -0.111214, -63839.4, -0.179014, -63839.5, 63839.5, 
475.5, 0.140011, -0.0222185, -0.111177, -64041.4, -0.179212, -64041.5, 64041.5, 
477, 0.139966, -0.0222124, -0.111139, -64243.5, -0.179414, -64243.6, 64243.6, 
478.5, 0.139921, -0.0222062, -0.1111, -64445.5, -0.179621, -64445.7, 64445.7, 
480, 0.139875, -0.0221999, -0.11106, -64647.6, -0.179834, -64647.7, 64647.7, 
481.5, 0.139828, -0.0221934, -0.111019, -64849.7, -0.180051, -64849.8, 64849.8, 
483, 0.139779, -0.0221868, -0.110977, -65051.7, -0.180273, -65051.8, 65051.8, 
484.5, 0.13973, -0.02218, -0.110934, -65253.8, -0.1805, -65253.9, 65253.9, 
486, 0.139679, -0.0221731, -0.110891, -65455.9, -0.180732, -65456, 65456, 
487.5, 0.139627, -0.022166, -0.110846, -65657.9, -0.18097, -65658, 65658, 
489, 0.139574, -0.0221588, -0.1108, -65860, -0.181212, -65860.1, 65860.1, 
490.5, 0.13952, -0.0221514, -0.110754, -66062, -0.18146, -66062.2, 66062.2, 
492, 0.139465, -0.0221439, -0.110706, -66264.1, -0.181714, -66264.2, 66264.2, 
493.5, 0.139426, -0.0221384, -0.110672, -66466.2, -0.181894, -66466.3, 66466.3, 
495, 0.139404, -0.0221352, -0.110654, -66668.2, -0.181991, -66668.3, 66668.3, 
496.5, 0.139383, -0.0221321, -0.110636, -66870.3, -0.182086, -66870.4, 66870.4, 
498, 0.139362, -0.0221289, -0.110618, -67072.3, -0.18218, -67072.5, 67072.5, 
499.5, 0.139341, -0.0221259, -0.1106, -67274.4, -0.182274, -67274.5, 67274.5, 
501, 0.139321, -0.0221228, -0.110583, -67476.5, -0.182366, -67476.6, 67476.6, 
502.5, 0.139301, -0.0221198, -0.110566, -67678.5, -0.182457, -67678.6, 67678.6, 
504, 0.139281, -0.0221168, -0.110549, -67880.6, -0.182547, -67880.7, 67880.7, 
505.5, 0.139261, -0.0221138, -0.110532, -68082.7, -0.182637, -68082.8, 68082.8, 
507, 0.139241, -0.0221109, -0.110515, -68284.7, -0.182725, -68284.8, 68284.8, 
508.5, 0.139222, -0.022108, -0.110499, -68486.8, -0.182812, -68486.9, 68486.9, 
510, 0.139203, -0.0221051, -0.110482, -68688.8, -0.182898, -68689, 68689, 
511.5, 0.139184, -0.0221023, -0.110466, -68890.9, -0.182984, -68891, 68891, 
513, 0.139165, -0.0220995, -0.11045, -69093, -0.183068, -69093.1, 69093.1, 
514.5, 0.139147, -0.0220967, -0.110435, -69295, -0.183151, -69295.1, 69295.1, 
516, 0.139128, -0.022094, -0.110419, -69497.1, -0.183234, -69497.2, 69497.2, 
517.5, 0.13911, -0.0220913, -0.110404, -69699.1, -0.183315, -69699.3, 69699.3, 
519, 0.139092, -0.0220886, -0.110388, -69901.2, -0.183395, -69901.3, 69901.3, 
520.5, 0.139075, -0.0220859, -0.110373, -70103.3, -0.183475, -70103.4, 70103.4, 
522, 0.139057, -0.0220833, -0.110359, -70305.3, -0.183553, -70305.5, 70305.5, 
523.5, 0.13904, -0.0220807, -0.110344, -70507.4, -0.183631, -70507.5, 70507.5, 
525, 0.139023, -0.0220781, -0.11033, -70709.5, -0.183708, -70709.6, 70709.6, 
526.5, 0.139006, -0.0220756, -0.110315, -70911.5, -0.183783, -70911.6, 70911.6, 
528, 0.13899, -0.0220731, -0.110301, -71113.6, -0.183858, -71113.7, 71113.7, 
529.5, 0.138973, -0.0220706, -0.110287, -71315.6, -0.183932, -71315.8, 71315.8, 
531, 0.138957, -0.0220682, -0.110273, -71517.7, -0.184005, -71517.8, 71517.8, 
532.5, 0.138941, -0.0220658, -0.11026, -71719.8, -0.184077, -71719.9, 71719.9, 
534, 0.138925, -0.0220634, -0.110246, -71921.8, -0.184149, -71922, 71922, 
535.5, 0.138909, -0.022061, -0.110233, -72123.9, -0.184219, -72124, 72124, 
537, 0.138894, -0.0220587, -0.11022, -72326, -0.184288, -72326.1, 72326.1, 
538.5, 0.138879, -0.0220564, -0.110207, -72528, -0.184357, -72528.2, 72528.2, 
540, 0.138864, -0.0220541, -0.110194, -72730.1, -0.184424, -72730.2, 72730.2, 
541.5, 0.138849, -0.0220518, -0.110182, -72932.2, -0.184491, -72932.3, 72932.3, 
543, 0.138834, -0.0220496, -0.110169, -73134.2, -0.184557, -73134.3, 73134.3, 
544.5, 0.13882, -0.0220474, -0.110157, -73336.3, -0.184622, -73336.4, 73336.4, 
546, 0.138805, -0.0220452, -0.110145, -73538.3, -0.184687, -73538.5, 73538.5, 
547.5, 0.138791, -0.0220431, -0.110133, -73740.4, -0.18475, -73740.5, 73740.5, 
549, 0.138777, -0.022041, -0.110121, -73942.5, -0.184813, -73942.6, 73942.6, 
550.5, 0.138763, -0.0220389, -0.110109, -74144.5, -0.184874, -74144.7, 74144.7, 
552, 0.13875, -0.0220368, -0.110098, -74346.6, -0.184935, -74346.7, 74346.7, 
553.5, 0.138736, -0.0220348, -0.110086, -74548.7, -0.184995, -74548.8, 74548.8, 
555, 0.138723, -0.0220328, -0.110075, -74750.7, -0.185055, -74750.8, 74750.8, 
556.5, 0.13871, -0.0220308, -0.110064, -74952.8, -0.185113, -74952.9, 74952.9, 
558, 0.138697, -0.0220288, -0.110053, -75154.8, -0.185171, -75155, 75155, 
559.5, 0.138685, -0.0220269, -0.110042, -75356.9, -0.185228, -75357, 75357, 
561, 0.138672, -0.022025, -0.110032, -75559, -0.185284, -75559.1, 75559.1, 
562.5, 0.13866, -0.0220231, -0.110021, -75761, -0.185339, -75761.2, 75761.2, 
564, 0.138648, -0.0220212, -0.110011, -75963.1, -0.185393, -75963.2, 75963.2, 
565.5, 0.138636, -0.0220194, -0.110001, -76165.2, -0.185447, -76165.3, 76165.3, 
567, 0.138624, -0.0220176, -0.109991, -76367.2, -0.1855, -76367.3, 76367.3, 
568.5, 0.138612, -0.0220158, -0.109981, -76569.3, -0.185552, -76569.4, 76569.4, 
570, 0.138601, -0.022014, -0.109971, -76771.3, -0.185604, -76771.5, 76771.5, 
571.5, 0.138589, -0.0220123, -0.109962, -76973.4, -0.185654, -76973.5, 76973.5, 
573, 0.138578, -0.0220105, -0.109952, -77175.5, -0.185704, -77175.6, 77175.6, 
574.5, 0.138567, -0.0220088, -0.109943, -77377.5, -0.185754, -77377.7, 77377.7, 
576, 0.138556, -0.0220072, -0.109934, -77579.6, -0.185802, -77579.7, 77579.7, 
577.5, 0.138546, -0.0220055, -0.109925, -77781.7, -0.18585, -77781.8, 77781.8, 
579, 0.138535, -0.0220039, -0.109916, -77983.7, -0.185897, -77983.8, 77983.8, 
580.5, 0.138525, -0.0220023, -0.109907, -78185.8, -0.185943, -78185.9, 78185.9, 
582, 0.138515, -0.0220007, -0.109899, -78387.8, -0.185989, -78388, 78388, 
583.5, 0.138505, -0.0219992, -0.10989, -78589.9, -0.186034, -78590, 78590, 
585, 0.138495, -0.0219976, -0.109882, -78792, -0.186078, -78792.1, 78792.1, 
586.5, 0.138485, -0.0219961, -0.109873, -78994, -0.186121, -78994.2, 78994.2, 
588, 0.138475, -0.0219946, -0.109865, -79196.1, -0.186164, -79196.2, 79196.2, 
589.5, 0.138466, -0.0219931, -0.109857, -79398.2, -0.186206, -79398.3, 79398.3, 
591, 0.138457, -0.0219917, -0.10985, -79600.2, -0.186248, -79600.4, 79600.4, 
592.5, 0.138447, -0.0219903, -0.109842, -79802.3, -0.186289, -79802.4, 79802.4, 
594, 0.138438, -0.0219889, -0.109834, -80004.3, -0.186329, -80004.5, 80004.5, 
595.5, 0.13843, -0.0219875, -0.109827, -80206.4, -0.186368, -80206.5, 80206.5, 
597, 0.138421, -0.0219861, -0.109819, -80408.5, -0.186407, -80408.6, 80408.6, 
598.5, 0.138412, -0.0219848, -0.109812, -80610.5, -0.186445, -80610.7, 80610.7, 
600, 0.138404, -0.0219834, -0.109805, -80812.6, -0.186483, -80812.7, 80812.7, 
601.5, 0.138396, -0.0219821, -0.109798, -81014.7, -0.18652, -81014.8, 81014.8, 
603, 0.138387, -0.0219808, -0.109791, -81216.7, -0.186556, -81216.9, 81216.9, 
604.5, 0.138379, -0.0219796, -0.109784, -81418.8, -0.186592, -81418.9, 81418.9, 
606, 0.138372, -0.0219783, -0.109778, -81620.9, -0.186627, -81621, 81621, 
607.5, 0.138364, -0.0219771, -0.109771, -81822.9, -0.186661, -81823, 81823, 
609, 0.138356, -0.0219759, -0.109765, -82025, -0.186695, -82025.1, 82025.1, 
610.5, 0.138349, -0.0219747, -0.109759, -82227, -0.186728, -82227.2, 82227.2, 
612, 0.138341, -0.0219735, -0.109752, -82429.1, -0.186761, -82429.2, 82429.2, 
613.5, 0.138334, -0.0219724, -0.109746, -82631.2, -0.186793, -82631.3, 82631.3, 
615, 0.138327, -0.0219713, -0.10974, -82833.2, -0.186825, -82833.4, 82833.4, 
616.5, 0.13832, -0.0219701, -0.109735, -83035.3, -0.186855, -83035.4, 83035.4, 
618, 0.138313, -0.021969, -0.109729, -83237.4, -0.186886, -83237.5, 83237.5, 
619.5, 0.138307, -0.021968, -0.109723, -83439.4, -0.186916, -83439.6, 83439.6, 
621, 0.1383, -0.0219669, -0.109718, -83641.5, -0.186945, -83641.6, 83641.6, 
622.5, 0.138293, -0.0219659, -0.109712, -83843.5, -0.186973, -83843.7, 83843.7, 
624, 0.138287, -0.0219648, -0.109707, -84045.6, -0.187002, -84045.7, 84045.7, 
625.5, 0.138281, -0.0219638, -0.109702, -84247.7, -0.187029, -84247.8, 84247.8, 
627, 0.138275, -0.0219628, -0.109697, -84449.7, -0.187056, -84449.9, 84449.9, 
628.5, 0.138269, -0.0219619, -0.109692, -84651.8, -0.187083, -84651.9, 84651.9, 
630, 0.138263, -0.0219609, -0.109687, -84853.9, -0.187109, -84854, 84854, 
631.5, 0.138257, -0.02196, -0.109682, -85055.9, -0.187134, -85056.1, 85056.1, 
633, 0.138251, -0.021959, -0.109677, -85258, -0.187159, -85258.1, 85258.1, 
634.5, 0.138246, -0.0219581, -0.109672, -85460.1, -0.187184, -85460.2, 85460.2, 
636, 0.13824, -0.0219572, -0.109668, -85662.1, -0.187208, -85662.2, 85662.2, 
637.5, 0.138235, -0.0219564, -0.109663, -85864.2, -0.187231, -85864.3, 85864.3, 
639, 0.13823, -0.0219555, -0.109659, -86066.2, -0.187254, -86066.4, 86066.4, 
640.5, 0.138225, -0.0219547, -0.109655, -86268.3, -0.187277, -86268.4, 86268.4, 
642, 0.13822, -0.0219538, -0.109651, -86470.4, -0.187299, -86470.5, 86470.5, 
643.5, 0.138215, -0.021953, -0.109647, -86672.4, -0.18732, -86672.6, 86672.6, 
645, 0.13821, -0.0219522, -0.109643, -86874.5, -0.187341, -86874.6, 86874.6, 
646.5, 0.138205, -0.0219514, -0.109639, -87076.6, -0.187362, -87076.7, 87076.7, 
648, 0.138201, -0.0219507, -0.109635, -87278.6, -0.187382, -87278.8, 87278.8, 
649.5, 0.138196, -0.0219499, -0.109631, -87480.7, -0.187402, -87480.8, 87480.8, 
651, 0.138192, -0.0219491, -0.109627, -87682.7, -0.187421, -87682.9, 87682.9, 
652.5, 0.138188, -0.0219484, -0.109624, -87884.8, -0.18744, -87884.9, 87884.9, 
654, 0.138183, -0.0219477, -0.10962, -88086.9, -0.187459, -88087, 88087, 
655.5, 0.138179, -0.021947, -0.109617, -88288.9, -0.187477, -88289.1, 88289.1, 
657, 0.138175, -0.0219463, -0.109614, -88491, -0.187494, -88491.1, 88491.1, 
658.5, 0.138171, -0.0219456, -0.10961, -88693.1, -0.187511, -88693.2, 88693.2, 
660, 0.138167, -0.021945, -0.109607, -88895.1, -0.187528, -88895.3, 88895.3, 
661.5, 0.138164, -0.0219443, -0.109604, -89097.2, -0.187545, -89097.3, 89097.3, 
663, 0.13816, -0.0219437, -0.109601, -89299.3, -0.187561, -89299.4, 89299.4, 
664.5, 0.138156, -0.0219431, -0.109598, -89501.3, -0.187576, -89501.5, 89501.5, 
666, 0.138153, -0.0219424, -0.109595, -89703.4, -0.187591, -89703.5, 89703.5, 
667.5, 0.138149, -0.0219418, -0.109592, -89905.4, -0.187606, -89905.6, 89905.6, 
669, 0.138146, -0.0219413, -0.109589, -90107.5, -0.187621, -90107.6, 90107.6, 
670.5, 0.138143, -0.0219407, -0.109587, -90309.6, -0.187635, -90309.7, 90309.7, 
672, 0.13814, -0.0219401, -0.109584, -90511.6, -0.187649, -90511.8, 90511.8, 
673.5, 0.138137, -0.0219396, -0.109582, -90713.7, -0.187662, -90713.8, 90713.8, 
675, 0.138134, -0.021939, -0.109579, -90915.8, -0.187675, -90915.9, 90915.9, 
676.5, 0.138131, -0.0219385, -0.109577, -91117.8, -0.187688, -91118, 91118, 
678, 0.138128, -0.021938, -0.109574, -91319.9, -0.1877, -91320, 91320, 
679.5, 0.138125, -0.0219374, -0.109572, -91522, -0.187712, -91522.1, 91522.1, 
681, 0.138122, -0.0219369, -0.10957, -91724, -0.187724, -91724.1, 91724.1, 
682.5, 0.138119, -0.0219365, -0.109568, -91926.1, -0.187735, -91926.2, 91926.2, 
684, 0.138117, -0.021936, -0.109566, -92128.1, -0.187746, -92128.3, 92128.3, 
685.5, 0.138114, -0.0219355, -0.109563, -92330.2, -0.187757, -92330.3, 92330.3, 
687, 0.138112, -0.021935, -0.109561, -92532.3, -0.187768, -92532.4, 92532.4, 
688.5, 0.138109, -0.0219346, -0.10956, -92734.3, -0.187778, -92734.5, 92734.5, 
690, 0.138107, -0.0219341, -0.109558, -92936.4, -0.187788, -92936.5, 92936.5, 
691.5, 0.138105, -0.0219337, -0.109556, -93138.5, -0.187797, -93138.6, 93138.6, 
693, 0.138103, -0.0219333, -0.109554, -93340.5, -0.187807, -93340.7, 93340.7, 
694.5, 0.138101, -0.0219329, -0.109552, -93542.6, -0.187816, -93542.7, 93542.7, 
696, 0.138098, -0.0219325, -0.109551, -93744.6, -0.187825, -93744.8, 93744.8, 
697.5, 0.138096, -0.0219321, -0.109549, -93946.7, -0.187833, -93946.8, 93946.8, 
699, 0.138094, -0.0219317, -0.109547, -94148.8, -0.187842, -94148.9, 94148.9, 
700.5, 0.138092, -0.0219313, -0.109546, -94350.8, -0.18785, -94351, 94351, 
702, 0.138091, -0.0219309, -0.109544, -94552.9, -0.187857, -94553, 94553, 
703.5, 0.138089, -0.0219306, -0.109543, -94755, -0.187865, -94755.1, 94755.1, 
705, 0.138087, -0.0219302, -0.109541, -94957, -0.187872, -94957.2, 94957.2, 
706.5, 0.138085, -0.0219298, -0.10954, -95159.1, -0.18788, -95159.2, 95159.2, 
708, 0.138084, -0.0219295, -0.109539, -95361.2, -0.187886, -95361.3, 95361.3, 
709.5, 0.138082, -0.0219292, -0.109537, -95563.2, -0.187893, -95563.4, 95563.4, 
711, 0.13808, -0.0219288, -0.109536, -95765.3, -0.1879, -95765.4, 95765.4, 
712.5, 0.138079, -0.0219285, -0.109535, -95967.3, -0.187906, -95967.5, 95967.5, 
714, 0.138077, -0.0219282, -0.109534, -96169.4, -0.187912, -96169.5, 96169.5, 
715.5, 0.138076, -0.0219279, -0.109533, -96371.5, -0.187918, -96371.6, 96371.6, 
717, 0.138075, -0.0219276, -0.109532, -96573.5, -0.187924, -96573.7, 96573.7, 
718.5, 0.138073, -0.0219273, -0.109531, -96775.6, -0.187929, -96775.7, 96775.7, 
720, 0.138072, -0.021927, -0.10953, -96977.7, -0.187935, -96977.8, 96977.8, 
721.5, 0.138071, -0.0219267, -0.109529, -97179.7, -0.18794, -97179.9, 97179.9, 
723, 0.138069, -0.0219264, -0.109528, -97381.8, -0.187945, -97381.9, 97381.9, 
724.5, 0.138068, -0.0219261, -0.109527, -97583.9, -0.18795, -97584, 97584, 
726, 0.138067, -0.0219259, -0.109526, -97785.9, -0.187955, -97786.1, 97786.1, 
727.5, 0.138066, -0.0219256, -0.109525, -97988, -0.187959, -97988.1, 97988.1, 
729, 0.138065, -0.0219253, -0.109524, -98190, -0.187964, -98190.2, 98190.2, 
730.5, 0.138064, -0.0219251, -0.109523, -98392.1, -0.187968, -98392.2, 98392.2, 
732, 0.138062, -0.0219248, -0.109522, -98594.2, -0.187972, -98594.3, 98594.3, 
733.5, 0.138061, -0.0219246, -0.109521, -98796.2, -0.187976, -98796.4, 98796.4, 
735, 0.13806, -0.0219243, -0.109521, -98998.3, -0.18798, -98998.4, 98998.4, 
736.5, 0.138059, -0.0219241, -0.10952, -99200.4, -0.187984, -99200.5, 99200.5, 
738, 0.138058, -0.0219238, -0.109519, -99402.4, -0.187988, -99402.6, 99402.6, 
739.5, 0.138057, -0.0219236, -0.109518, -99604.5, -0.187992, -99604.6, 99604.6, 
741, 0.138057, -0.0219234, -0.109518, -99806.6, -0.187995, -99806.7, 99806.7, 
742.5, 0.138056, -0.0219231, -0.109517, -100009, -0.187999, -100009, 100009, 
744, 0.138055, -0.0219229, -0.109516, -100211, -0.188002, -100211, 100211, 
745.5, 0.138054, -0.0219227, -0.109516, -100413, -0.188005, -100413, 100413, 
747, 0.138053, -0.0219224, -0.109515, -100615, -0.188009, -100615, 100615, 
748.5, 0.138052, -0.0219222, -0.109514, -100817, -0.188012, -100817, 100817, 
750, 0.138051, -0.021922, -0.109514, -101019, -0.188015, -101019, 101019, 
751.5, 0.13805, -0.0219218, -0.109513, -101221, -0.188018, -101221, 101221, 
753, 0.13805, -0.0219216, -0.109513, -101423, -0.188021, -101423, 101423, 
754.5, 0.138049, -0.0219214, -0.109512, -101625, -0.188024, -101625, 101625, 
756, 0.138048, -0.0219211, -0.109511, -101827, -0.188028, -101827, 101827, 
757.5, 0.138047, -0.0219209, -0.109511, -102029, -0.188031, -102029, 102029, 
759, 0.138046, -0.0219207, -0.10951, -102231, -0.188033, -102231, 102231, 
760.5, 0.138046, -0.0219205, -0.10951, -102433, -0.188036, -102434, 102434, 
762, 0.138045, -0.0219203, -0.109509, -102635, -0.188039, -102636, 102636, 
763.5, 0.138044, -0.0219201, -0.109509, -102838, -0.188042, -102838, 102838, 
765, 0.138043, -0.0219199, -0.109508, -103040, -0.188045, -103040, 103040, 
766.5, 0.138042, -0.0219197, -0.109507, -103242, -0.188048, -103242, 103242, 
768, 0.138042, -0.0219195, -0.109507, -103444, -0.188051, -103444, 103444, 
769.5, 0.138041, -0.0219193, -0.109506, -103646, -0.188054, -103646, 103646, 
771, 0.13804, -0.021919, -0.109506, -103848, -0.188057, -103848, 103848, 
772.5, 0.138039, -0.0219188, -0.109505, -104050, -0.18806, -104050, 104050, 
774, 0.138038, -0.0219186, -0.109504, -104252, -0.188063, -104252, 104252, 
775.5, 0.138038, -0.0219184, -0.109504, -104454, -0.188067, -104454, 104454, 
777, 0.138037, -0.0219182, -0.109503, -104656, -0.18807, -104656, 104656, 
778.5, 0.138036, -0.021918, -0.109503, -104858, -0.188073, -104858, 104858, 
780, 0.138035, -0.0219178, -0.109502, -105060, -0.188076, -105060, 105060, 
781.5, 0.138034, -0.0219175, -0.109501, -105262, -0.18808, -105262, 105262, 
783, 0.138033, -0.0219173, -0.109501, -105464, -0.188083, -105464, 105464, 
784.5, 0.138032, -0.0219171, -0.1095, -105666, -0.188087, -105667, 105667, 
786, 0.138031, -0.0219169, -0.109499, -105868, -0.18809, -105869, 105869, 
787.5, 0.13803, -0.0219166, -0.109498, -106071, -0.188094, -106071, 106071, 
789, 0.138029, -0.0219164, -0.109498, -106273, -0.188098, -106273, 106273, 
790.5, 0.138029, -0.0219162, -0.109497, -106475, -0.188102, -106475, 106475, 
792, 0.138027, -0.0219159, -0.109496, -106677, -0.188106, -106677, 106677, 
793.5, 0.138026, -0.0219157, -0.109495, -106879, -0.18811, -106879, 106879, 
795, 0.138025, -0.0219155, -0.109495, -107081, -0.188114, -107081, 107081, 
796.5, 0.138024, -0.0219152, -0.109494, -107283, -0.188119, -107283, 107283, 
798, 0.138023, -0.021915, -0.109493, -107485, -0.188123, -107485, 107485, 
799.5, 0.138022, -0.0219147, -0.109492, -107687, -0.188128, -107687, 107687, 
801, 0.138021, -0.0219144, -0.109491, -107889, -0.188133, -107889, 107889, 
802.5, 0.13802, -0.0219142, -0.10949, -108091, -0.188138, -108091, 108091, 
804, 0.138018, -0.0219139, -0.109489, -108293, -0.188143, -108293, 108293, 
805.5, 0.138017, -0.0219136, -0.109488, -108495, -0.188148, -108495, 108495, 
807, 0.138016, -0.0219134, -0.109487, -108697, -0.188154, -108697, 108697, 
808.5, 0.138014, -0.0219131, -0.109486, -108899, -0.188159, -108900, 108900, 
810, 0.138013, -0.0219128, -0.109485, -109101, -0.188165, -109102, 109102, 
811.5, 0.138012, -0.0219125, -0.109484, -109304, -0.188171, -109304, 109304, 
813, 0.13801, -0.0219122, -0.109482, -109506, -0.188177, -109506, 109506, 
814.5, 0.138008, -0.0219119, -0.109481, -109708, -0.188184, -109708, 109708, 
816, 0.138007, -0.0219116, -0.10948, -109910, -0.18819, -109910, 109910, 
817.5, 0.138005, -0.0219112, -0.109479, -110112, -0.188197, -110112, 110112, 
819, 0.138004, -0.0219109, -0.109477, -110314, -0.188204, -110314, 110314, 
820.5, 0.138002, -0.0219106, -0.109476, -110516, -0.188211, -110516, 110516, 
822, 0.138, -0.0219103, -0.109475, -110718, -0.188219, -110718, 110718, 
823.5, 0.137998, -0.0219099, -0.109473, -110920, -0.188226, -110920, 110920, 
825, 0.137996, -0.0219096, -0.109472, -111122, -0.188234, -111122, 111122, 
826.5, 0.137995, -0.0219092, -0.10947, -111324, -0.188243, -111324, 111324, 
828, 0.137993, -0.0219088, -0.109468, -111526, -0.188251, -111526, 111526, 
829.5, 0.137991, -0.0219085, -0.109467, -111728, -0.18826, -111728, 111728, 
831, 0.137988, -0.0219081, -0.109465, -111930, -0.188269, -111930, 111930, 
832.5, 0.137986, -0.0219077, -0.109463, -112132, -0.188278, -112133, 112133, 
834, 0.137984, -0.0219073, -0.109461, -112334, -0.188287, -112335, 112335, 
835.5, 0.137982, -0.0219069, -0.10946, -112537, -0.188297, -112537, 112537, 
837, 0.13798, -0.0219065, -0.109458, -112739, -0.188307, -112739, 112739, 
838.5, 0.137977, -0.021906, -0.109456, -112941, -0.188317, -112941, 112941, 
840, 0.137975, -0.0219056, -0.109454, -113143, -0.188328, -113143, 113143, 
841.5, 0.137972, -0.0219052, -0.109452, -113345, -0.188339, -113345, 113345, 
843, 0.13797, -0.0219047, -0.10945, -113547, -0.18835, -113547, 113547, 
844.5, 0.137967, -0.0219042, -0.109447, -113749, -0.188362, -113749, 113749, 
846, 0.137964, -0.0219038, -0.109445, -113951, -0.188374, -113951, 113951, 
847.5, 0.137961, -0.0219033, -0.109443, -114153, -0.188386, -114153, 114153, 
849, 0.137959, -0.0219028, -0.10944, -114355, -0.188398, -114355, 114355, 
850.5, 0.137956, -0.0219023, -0.109438, -114557, -0.188411, -114557, 114557, 
852, 0.137953, -0.0219018, -0.109435, -114759, -0.188424, -114759, 114759, 
853.5, 0.137949, -0.0219013, -0.109433, -114961, -0.188438, -114961, 114961, 
855, 0.137946, -0.0219007, -0.10943, -115163, -0.188452, -115164, 115164, 
856.5, 0.137943, -0.0219002, -0.109427, -115365, -0.188466, -115366, 115366, 
858, 0.13794, -0.0218996, -0.109425, -115568, -0.188481, -115568, 115568, 
859.5, 0.137936, -0.0218991, -0.109422, -115770, -0.188496, -115770, 115770, 
861, 0.137933, -0.0218985, -0.109419, -115972, -0.188511, -115972, 115972, 
862.5, 0.137929, -0.0218979, -0.109416, -116174, -0.188527, -116174, 116174, 
864, 0.137926, -0.0218973, -0.109413, -116376, -0.188543, -116376, 116376, 
865.5, 0.137922, -0.0218967, -0.10941, -116578, -0.18856, -116578, 116578, 
867, 0.137918, -0.0218961, -0.109407, -116780, -0.188577, -116780, 116780, 
868.5, 0.137914, -0.0218954, -0.109403, -116982, -0.188594, -116982, 116982, 
870, 0.13791, -0.0218948, -0.1094, -117184, -0.188612, -117184, 117184, 
871.5, 0.137906, -0.0218941, -0.109396, -117386, -0.18863, -117386, 117386, 
873, 0.137902, -0.0218934, -0.109393, -117588, -0.188649, -117588, 117588, 
874.5, 0.137897, -0.0218927, -0.109389, -117790, -0.188668, -117790, 117790, 
876, 0.137893, -0.021892, -0.109386, -117992, -0.188687, -117992, 117992, 
877.5, 0.137889, -0.0218913, -0.109382, -118194, -0.188707, -118194, 118194, 
879, 0.137884, -0.0218906, -0.109378, -118396, -0.188728, -118397, 118397, 
880.5, 0.137879, -0.0218898, -0.109374, -118598, -0.188748, -118599, 118599, 
882, 0.137874, -0.0218891, -0.10937, -118801, -0.18877, -118801, 118801, 
883.5, 0.13787, -0.0218883, -0.109366, -119003, -0.188791, -119003, 119003, 
885, 0.137865, -0.0218875, -0.109362, -119205, -0.188814, -119205, 119205, 
886.5, 0.137859, -0.0218867, -0.109357, -119407, -0.188836, -119407, 119407, 
888, 0.137854, -0.0218859, -0.109353, -119609, -0.18886, -119609, 119609, 
889.5, 0.137849, -0.0218851, -0.109348, -119811, -0.188883, -119811, 119811, 
891, 0.137843, -0.0218842, -0.109344, -120013, -0.188908, -120013, 120013, 
892.5, 0.137838, -0.0218833, -0.109339, -120215, -0.188932, -120215, 120215, 
894, 0.137832, -0.0218825, -0.109334, -120417, -0.188957, -120417, 120417, 
895.5, 0.137827, -0.0218816, -0.10933, -120619, -0.188983, -120619, 120619, 
897, 0.137821, -0.0218807, -0.109325, -120821, -0.189009, -120821, 120821, 
898.5, 0.137815, -0.0218797, -0.10932, -121023, -0.189036, -121023, 121023, 
900, 0.137809, -0.0218788, -0.109314, -121225, -0.189063, -121225, 121225, 
901.5, 0.137802, -0.0218778, -0.109309, -121427, -0.189091, -121427, 121427, 
903, 0.137796, -0.0218769, -0.109304, -121629, -0.18912, -121630, 121630, 
